cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
917968,2010.0,PEET'S COFFEE & TEA INC,PEET,alive,109.416,208.832,262.346,0.0,17.959,28.415,46.374,71.462,33.534,27.795,17.500999999999998,90.505,14.852,333.80800000000005,545.2496,36.332,333.80800000000005,287.434,0
917968,2011.0,PEET'S COFFEE & TEA INC,PEET,alive,123.751,215.271,297.295,0.0,17.886,30.867,48.753,74.624,54.265,29.212,17.787,108.292,20.522,371.919,823.3645,37.315,371.919,323.166,0
1073695,2001.0,THERASENSE INC,THER.1,alive,195.694,209.341,47.146,4.255,2.001,-53.853,-51.852,24.709,6.649,67.285,-52.86600000000001,-115.589,21.26,71.855,980.4432,75.80199999999998,71.855,123.707,0
1073695,2002.0,THERASENSE INC,THER.1,alive,130.03,160.803,89.64299999999999,3.161,3.193,-30.278,-27.085,88.065,21.06,39.292,-29.163,-144.436,36.319,177.708,340.7385,45.214,177.708,204.793,0
1073695,2003.0,THERASENSE INC,THER.1,alive,123.963,164.44299999999998,83.69,1.2819999999999998,4.45,-5.314,-0.8640000000000001,128.164,9.925,31.439,-4.774,-149.39700000000002,37.919,211.854,845.1586,43.25899999999999,211.854,212.718,0
947397,2008.0,EVERGREEN SOLAR INC,ESLRQ,failed,257.309,1001.761,74.917,373.75,18.156,-57.644,-39.488,37.042,23.5,100.517,-84.935,-219.585,38.881,111.959,525.9513,482.082,111.959,151.447,1
947397,2009.0,EVERGREEN SOLAR INC,ESLRQ,failed,237.857,824.309,207.398,357.42800000000005,46.086000000000006,-36.061,10.025,64.45,34.89,65.623,-265.208,-488.901,53.303,271.848,313.7931,428.666,271.848,261.823,1
947397,2010.0,EVERGREEN SOLAR INC,ESLRQ,failed,217.18400000000003,424.47,256.381,427.04,63.048,-55.038,8.01,82.404,54.941,57.355,-465.437,-1096.1760000000002,76.484,338.785,121.6861,485.599,338.785,330.775,1
750199,2006.0,EPL OIL & GAS INC,EPL,failed,140.572,1003.845,83.06200000000001,317.0,282.842,-21.712,261.13,366.48800000000006,0.0,181.904,-50.4,63.972,132.401,449.55,952.9172,631.575,449.55,188.42,1
750199,2007.0,EPL OIL & GAS INC,EPL,failed,66.508,814.8560000000001,82.26,484.501,289.454,-79.786,209.668,372.389,0.0,128.048,-79.955,-14.989,52.139,454.649,374.8612,712.8860000000002,454.649,244.981,1
750199,2008.0,EPL OIL & GAS INC,EPL,failed,45.422,766.7660000000001,77.867,0.0,239.786,-35.306,204.48,278.385,0.0,620.78,-52.212,-67.20100000000001,33.494,356.25199999999995,43.3121,709.6469999999998,356.25199999999995,151.77200000000002,1
1116616,2003.0,HARBOR GLOBAL CO LTD,3HRBGF,alive,53.975,100.561,15.079,0.0,0.948,-2.9,-1.952,-1.952,0.0,11.771,7.837000000000001,2.428,5.933,13.127,51.5151,13.384,13.127,15.079,0
1116616,2004.0,HARBOR GLOBAL CO LTD,3HRBGF,alive,41.118,94.273,16.324,0.0,1.042,-3.018,-1.976,-1.976,0.0,17.557000000000002,-4.008,-0.73,0.986,14.348,52.7031,19.596,14.348,16.324,0
1116616,2005.0,HARBOR GLOBAL CO LTD,3HRBGF,alive,43.848,97.305,17.256,0.0,1.274,-4.053999999999999,-2.78,-2.78,0.0,16.558,-1.452,-0.5489999999999999,1.46,14.476,51.057,19.844,14.476,17.256,0
1126294,2007.0,RRI ENERGY INC,RRI.3,failed,2784.667,9456.53,9886.739,2902.3459999999995,424.432,897.553,1321.985,1321.985,285.408,1603.184,365.107,-1738.5839999999998,1082.746,11208.723999999998,9041.7792,4979.496,11208.723999999998,9886.739,1
1126294,2008.0,RRI ENERGY INC,RRI.3,failed,4361.395,10635.153,12533.739,2871.4440000000004,336.531,-317.06,19.471,19.471,315.001,2945.178,-739.675,-2461.106,1120.644,12553.21,2021.9191,6857.509,12553.21,12533.739,1
1126294,2009.0,RRI ENERGY INC,RRI.3,failed,1977.65,7460.694,1758.3339999999998,1949.771,269.191,-202.686,66.505,66.505,331.584,929.963,402.812,-2020.975,152.569,1824.839,2017.9359,3222.307,1824.839,1758.3339999999998,1
1122668,2004.0,OPTICAL COMMUNICATION PRODS,OCPI,alive,168.887,199.967,27.264,0.0,5.384,-3.397,1.987,29.879,8.649,12.307,-1.307,54.23,8.566,57.143,235.6935,12.707,57.143,55.156000000000006,0
1122668,2005.0,OPTICAL COMMUNICATION PRODS,OCPI,alive,174.43599999999998,200.252,28.519,0.0,5.807,-2.6910000000000003,3.116,27.459,15.318,11.744000000000002,0.941,55.17100000000001,9.481,55.978,212.2595,11.944,55.978,52.862,0
1122668,2006.0,OPTICAL COMMUNICATION PRODS,OCPI,alive,166.99,207.318,46.019,0.0,3.701,-4.012,-0.311,24.119,25.715,15.443,1.395,56.48,12.469,70.138,223.4453,15.602,70.138,70.449,0
1098315,2006.0,GEOPHARMA INC,GORXQ,failed,19.803,38.169,42.924,3.085,1.164,1.2819999999999998,2.446,16.868,7.356,11.224,2.506,-23.083,9.106,59.792,44.5412,14.309,59.792,57.346,1
1098315,2007.0,GEOPHARMA INC,GORXQ,failed,29.564,69.015,44.29600000000001,10.787,1.611,-9.868,-8.257,10.672,13.616,28.243,-7.017,-30.508000000000003,8.523,54.968,35.7875,39.03,54.968,63.225,1
1098315,2008.0,GEOPHARMA INC,GORXQ,failed,19.329,50.304,19.079,9.205,1.926,-14.165,-12.239,2.88,6.537999999999999,33.734,-26.064,-57.147,2.141,21.959,8.6942,42.93899999999999,21.959,34.198,1
1001193,2005.0,TRANSMETA CORP,TMTA,alive,60.7,79.314,27.033,0.0,8.145,-5.061,3.084,45.698,0.265,21.909,-6.181,-655.738,1.686,72.73100000000001,215.7328,24.362,72.73100000000001,69.64699999999999,0
1001193,2006.0,TRANSMETA CORP,TMTA,alive,44.589,56.729,21.354,0.0,7.896,-22.292,-14.396,27.196,0.0,11.725,-23.498,-679.107,0.31,48.55,218.7577,14.046,48.55,62.946000000000005,0
1001193,2007.0,TRANSMETA CORP,TMTA,alive,170.614,259.286,31.553,0.0,7.403,-36.476,-29.073,-29.073,0.0,45.745,-63.182,-742.194,149.563,2.48,163.6741,257.685,2.48,31.553,0
1039160,2002.0,AEROGEN INC,3AEGN,alive,11.098,19.194000000000003,0.977,0.0,1.209,-25.408,-24.199,1.555,0.374,2.419,-24.911,-91.819,0.903,2.532,7.1414,3.45,2.532,26.731,0
1039160,2003.0,AEROGEN INC,3AEGN,alive,1.936,9.576,1.245,0.0,1.251,-16.375999999999998,-15.125,2.926,0.301,4.117,-17.419,-108.771,0.445,4.171,9.6712,7.896,4.171,19.296,0
1039160,2004.0,AEROGEN INC,3AEGN,alive,19.825,25.755,2.842,0.0,1.209,-15.777,-14.568,3.406,0.775,4.51,-10.074,-118.554,1.225,6.247999999999999,10.4233,17.155,6.247999999999999,20.816,0
1120155,2001.0,COMPUTER ACCESS TECH CORP,CATZ,alive,52.43,53.888000000000005,3.806,0.0,0.4529999999999999,-4.505,-4.052,12.964,0.805,1.868,-2.567,1.396,2.117,16.77,94.14,1.872,16.77,20.822,0
1120155,2002.0,COMPUTER ACCESS TECH CORP,CATZ,alive,49.139,50.53,2.414,0.0,0.972,-6.689,-5.7170000000000005,12.032,1.032,3.3280000000000003,-7.099,-5.702999999999999,1.724,14.446,48.3707,3.3280000000000003,14.446,20.163,0
1120155,2003.0,COMPUTER ACCESS TECH CORP,CATZ,alive,39.933,50.349,2.281,0.0,0.8959999999999999,-0.779,0.1169999999999999,12.969,0.907,3.878,-0.138,-6.111000000000001,3.18,15.25,82.4925,3.88,15.25,15.133,0
1100412,2005.0,ARRAY BIOPHARMA INC,ARRY,alive,96.565,127.952,30.02,10.0,8.027999999999999,-24.786,-16.758,15.486,2.153,16.13,-23.244,-94.319,0.68,45.506,242.3421,28.537,45.506,62.264,0
1100412,2006.0,ARRAY BIOPHARMA INC,ARRY,alive,74.863,102.173,30.578000000000003,14.149,9.033,-41.779,-32.746,14.425,1.645,18.856,-39.614,-133.925,1.359,45.003,336.4664,33.532,45.003,77.749,0
1100412,2007.0,ARRAY BIOPHARMA INC,ARRY,alive,145.39700000000002,174.97400000000002,18.557,15.0,6.379,-59.074,-52.695,18.413,1.49,24.568,-55.442,-189.111,0.209,36.97,549.3769,67.271,36.97,89.665,0
1053361,2004.0,CATALYTICA ENERGY SYS INC,CESI,alive,37.889,51.517,3.854,5.435,1.3730000000000002,-13.463,-12.09,1.747,0.474,3.524,-13.269,-125.017,1.222,5.601,40.4314,9.178,5.601,17.691,0
1053361,2005.0,CATALYTICA ENERGY SYS INC,CESI,alive,24.404,36.345,3.3480000000000003,2.86,1.361,-15.063,-13.702,0.181,0.986,4.296,-13.466,-138.547,1.4340000000000002,3.529,19.0481,7.3,3.529,17.230999999999998,0
1053361,2006.0,CATALYTICA ENERGY SYS INC,CESI,alive,21.019,27.571,4.518,0.015,0.679,-4.252,-3.573,2.865,0.304,1.879,-3.819,-142.322,1.787,7.382999999999999,37.7754,1.894,7.382999999999999,10.956,0
1040666,2006.0,VNUS MEDICAL TECHNOLOGIES,VNUS,alive,80.086,85.51899999999999,16.180999999999997,0.0,1.103,-9.923,-8.82,35.5,2.798,9.227,-7.258999999999999,-43.087,8.326,51.681,134.3633,10.771,51.681,60.501000000000005,0
1040666,2007.0,VNUS MEDICAL TECHNOLOGIES,VNUS,alive,82.006,86.49,24.507,0.0,1.199,-8.897,-7.697999999999999,46.397,5.792999999999999,11.005,-5.524,-48.512,11.456,70.904,228.0076,13.001,70.904,78.602,0
1040666,2008.0,VNUS MEDICAL TECHNOLOGIES,VNUS,alive,94.556,108.437,27.824,0.0,1.504,4.64,6.144,64.628,4.506,13.13,13.509,-34.861,12.152,92.452,260.7365,14.998,92.452,86.30799999999999,0
1121302,2003.0,SYBRON DENTAL SPECIALTIES,SYD.1,alive,227.192,611.659,224.266,274.008,12.61,111.97,124.58,302.125,84.23899999999999,94.496,57.452,132.668,103.565,526.391,959.805,403.674,526.391,401.811,0
1121302,2004.0,SYBRON DENTAL SPECIALTIES,SYD.1,alive,254.707,646.558,242.83,219.58900000000003,14.593,114.349,128.942,331.146,93.689,93.292,62.112,204.562,104.148,573.976,1167.0248,347.786,573.976,445.034,0
1121302,2005.0,SYBRON DENTAL SPECIALTIES,SYD.1,alive,283.961,750.418,268.686,211.099,17.639,129.055,146.694,380.98,92.84,92.494,76.685,283.301,112.5,649.6659999999999,1679.6241,348.265,649.6659999999999,502.972,0
1341470,2009.0,BANKS.COM INC,BNNX,alive,2.605,15.903,3.808,0.0,0.471,0.956,1.4269999999999998,7.667000000000001,0.0,4.163,0.286,0.88,2.019,11.475,6.2621,4.163,11.475,10.048,0
1341470,2010.0,BANKS.COM INC,BNNX,alive,1.246,13.119000000000002,4.321000000000001,0.5589999999999999,1.414,-1.113,0.301,5.228,0.0,1.801,-0.944,-0.094,0.6559999999999999,9.549,8.1314,2.36,9.549,9.248,0
1341470,2011.0,BANKS.COM INC,BNNX,alive,0.5670000000000001,2.946,1.628,0.412,1.554,-1.757,-0.203,2.805,0.0,1.348,-9.662,-9.795,0.2789999999999999,4.433,1.2221,1.76,4.433,4.636,0
1123333,2002.0,SPECIALTY LABORATORIES INC,SP.4,alive,68.913,143.30700000000002,96.816,0.0,6.962999999999999,-14.349,-7.386,43.334,1.893,17.365,-13.385,24.038,31.088,140.15,212.7422,19.573,140.15,147.536,0
1123333,2003.0,SPECIALTY LABORATORIES INC,SP.4,alive,65.596,142.553,79.86399999999999,5.019,6.231,-7.971,-1.74,39.789,2.729,15.095,-6.361000000000001,17.508,22.365,119.653,378.9503,22.053,119.653,121.393,0
1123333,2004.0,SPECIALTY LABORATORIES INC,SP.4,alive,55.345,126.142,86.119,0.0,6.397,-8.33,-1.933,48.684,3.207,14.447,-12.95,4.31,30.017,134.803,254.1739,16.608,134.803,136.736,0
1121936,2002.0,VERISITY LTD,VRST.,alive,93.645,96.417,2.079,0.003,0.879,14.308,15.187,50.445,0.0,37.535,13.35,-3.962,11.963,52.524,379.5608,43.968,52.524,37.337,0
1121936,2003.0,VERISITY LTD,VRST.,alive,106.86,110.544,1.681,0.0,1.146,8.71,9.856,46.819,0.0,40.646,8.67,4.708,11.444,48.5,259.539,46.728,48.5,38.644,0
1121936,2004.0,VERISITY LTD,VRST.,alive,101.627,192.908,4.099,0.0,5.803,-15.9,-10.097,53.934,3.272,68.107,-9.533,-4.825,29.939,58.033,197.0214,87.709,58.033,68.13,0
1035688,2001.0,SELECT MEDICAL CORP,SEM.4,alive,276.485,650.845,776.295,261.649,32.29,79.72800000000001,112.018,182.661,0.0,149.736,29.681,4.03,218.393,958.956,740.1142,411.385,958.956,846.938,0
1035688,2002.0,SELECT MEDICAL CORP,SEM.4,alive,346.89300000000003,739.059,922.553,230.747,25.836,101.443,127.279,204.006,0.0,216.272,44.231,49.768,233.105,1126.559,629.6592,447.019,1126.559,999.28,0
1035688,2003.0,SELECT MEDICAL CORP,SEM.4,alive,485.066,1078.998,1115.757,357.236,34.957,150.214,185.171,281.016,0.0,296.686,74.471,126.634,230.171,1396.773,1664.1253,653.922,1396.773,1211.602,0
1109740,2004.0,CATUITY INC,CTTY,alive,2.84,3.003,0.272,0.0,0.128,-3.704,-3.576,0.487,0.0,0.647,-3.607,-34.248000000000005,0.036,0.759,5.0181,0.647,0.759,4.335,0
1109740,2005.0,CATUITY INC,CTTY,alive,4.027,9.119,0.691,0.005,0.218,-2.884,-2.6660000000000004,0.29,0.04,0.7190000000000001,-2.9810000000000003,-37.329,0.5429999999999999,0.981,12.3519,0.779,0.981,3.647,0
1109740,2006.0,CATUITY INC,CTTY,alive,3.011,8.253,2.061,0.0,0.239,-4.428,-4.189,-0.1119999999999999,0.0,1.205,-4.2330000000000005,-41.743,0.6809999999999999,1.949,9.2148,1.244,1.949,6.138,0
37748,2008.0,MASSEY ENERGY CO,MEE,alive,1235.496,3675.836,2233.03,1463.6429999999998,269.171,410.573,679.7439999999999,756.7589999999999,233.168,504.153,56.248000000000005,539.134,239.887,2989.789,1178.3279,2639.202,2989.789,2310.045,0
37748,2009.0,MASSEY ENERGY CO,MEE,alive,1314.565,3799.671,2120.083,1295.555,284.168,189.527,473.695,571.076,269.826,444.935,104.433,633.42,132.123,2691.159,3621.8501,2543.388,2691.159,2217.464,0
37748,2010.0,MASSEY ENERGY CO,MEE,alive,1117.064,4610.982,2505.501,1303.852,422.92,-7.697,415.223,505.36300000000006,289.027,663.065,-166.58700000000002,403.757,307.682,3010.864,5452.7178,2830.52,3010.864,2595.641,0
1443799,2008.0,GENER8 MARITIME INC,GNRT,failed,141.703,1577.225,129.453,990.5,46.544,96.686,143.23,196.615,6.678,88.39200000000001,29.807,-19.204,22.532,326.068,624.7908,1121.4260000000004,326.068,182.838,1
1443799,2009.0,GENER8 MARITIME INC,GNRT,failed,108.528,1445.257,166.516,1018.609,75.957,67.708,143.665,184.004,14.605,56.194,-11.995,-26.199,21.129,350.52,407.1535,1080.348,350.52,206.855,1
1443799,2010.0,GENER8 MARITIME INC,GNRT,failed,168.53799999999998,1781.785,269.603,0.0,86.087,-5.171,80.916,117.558,27.643,1442.5929999999998,-216.662,-240.592,35.53,387.161,291.1773,1449.739,387.161,306.245,1
1083866,2008.0,EDEN ENERGY CORP,EDNE,alive,1.941,7.572,26.247,0.0,1.477,-26.708,-25.231,-23.855,0.0,1.811,-30.997,-44.945,1.114,2.392,2.9681,2.045,2.392,27.623,0
1083866,2009.0,EDEN ENERGY CORP,EDNE,alive,0.521,4.134,2.4,0.0,0.649,-3.068,-2.419,-1.349,0.0,1.194,-2.835,-47.782,0.119,1.051,1.484,1.442,1.051,3.47,0
1083866,2010.0,EDEN ENERGY CORP,EDNE,alive,0.4629999999999999,2.216,1.713,0.0,0.457,-1.818,-1.361,-0.556,0.0,1.279,-1.99,-49.805,0.122,1.157,0.376,1.548,1.157,2.518,0
1113527,2000.0,AT&T LATIN AMERICA CORP,ATTL,alive,73.615,1298.248,54.07,98.242,43.795,-113.325,-69.53,-1.835,0.0,226.918,-132.332,-135.648,32.962,52.235,319.814,331.0130000000001,52.235,121.765,0
1113527,2001.0,AT&T LATIN AMERICA CORP,ATTL,alive,112.194,1445.311,120.112,399.334,104.053,-206.827,-102.774,30.798,0.0,395.359,-309.973,-520.261,57.192,150.91,139.5999,831.992,150.91,253.68400000000003,0
1113527,2002.0,AT&T LATIN AMERICA CORP,ATTL,alive,114.809,534.455,105.971,664.298,111.4,-159.197,-47.797,59.622,0.0,324.301,-1102.51,-1636.021,50.106,165.593,24.9291,999.248,165.593,213.39,0
1129446,2004.0,AGERE SYSTEMS INC,AGR.3,alive,1273.0,2272.0,853.0,420.0,193.0,98.0,291.0,1059.0,150.0,866.0,-90.0,-7005.0,285.0,1912.0,1783.2122,1851.0,1912.0,1621.0,0
1129446,2005.0,AGERE SYSTEMS INC,AGR.3,alive,1117.0,1881.0,736.0,372.0,282.0,-38.0,244.0,940.0,130.0,488.0,-8.0,-7136.0,251.0,1676.0,1890.7475,1454.0,1676.0,1432.0,0
1129446,2006.0,AGERE SYSTEMS INC,AGR.3,alive,798.0,1497.0,711.0,362.0,102.0,87.0,189.0,859.0,116.0,375.0,20.0,-7074.0,243.0,1570.0,2483.7847,1195.0,1570.0,1381.0,0
1129623,2007.0,ODYSSEY HEALTHCARE INC,ODSY,alive,148.673,275.209,240.137,0.0,5.944,21.556,27.5,164.735,0.0,76.18,12.111,139.414,79.40100000000001,404.872,361.839,91.477,404.872,377.372,0
1129623,2008.0,ODYSSEY HEALTHCARE INC,ODSY,alive,207.323,460.951,361.445,116.681,7.867999999999999,49.688,57.556,254.605,0.0,124.894,14.425999999999998,152.255,127.988,616.05,303.3168,258.418,616.05,558.494,0
1129623,2009.0,ODYSSEY HEALTHCARE INC,ODSY,alive,255.829,503.004,396.774,76.527,6.725,72.38,79.105,289.664,0.0,155.549,40.591,192.95,110.945,686.438,517.6348,251.844,686.438,607.3330000000001,0
1103078,2008.0,RASER TECHNOLOGIES INC,RZTIQ,failed,7.269,184.024,38.327,80.12,0.304,-38.459,-38.155,-38.155,0.0,67.44800000000001,-45.485,-96.708,0.144,0.172,236.9259,149.721,0.172,38.327,1
1103078,2009.0,RASER TECHNOLOGIES INC,RZTIQ,failed,36.688,154.192,3.683,79.773,2.792,-25.454,-22.662,-1.489,0.0,43.111,-20.21,-109.715,33.327,2.194,98.2911,137.357,2.194,24.856,1
1103078,2010.0,RASER TECHNOLOGIES INC,RZTIQ,failed,3.654,41.839,4.918,55.001000000000005,1.741,-19.136,-17.395,-0.672,0.0,49.371,-101.806,-215.43,0.546,4.246,17.5352,107.785,4.246,21.641,1
1100813,2004.0,OPSWARE INC,OPSW,alive,126.016,143.591,9.868,0.0,3.849,-12.401,-8.552,27.924,0.0,24.812,-7.246,-468.53,3.895,37.792,546.758,26.929,37.792,46.344,0
1100813,2005.0,OPSWARE INC,OPSW,alive,126.311,169.752,11.563,0.074,5.608,-16.483,-10.875,49.514,0.0,43.112,-14.751,-483.411,17.867,61.077,729.0427,46.214,61.077,71.952,0
1100813,2006.0,OPSWARE INC,OPSW,alive,129.119,182.045,19.811,0.055,6.287999999999999,-20.83,-14.542,81.915,0.0,49.074,-16.069000000000003,-499.608,31.748,101.726,813.448,51.269,101.726,116.268,0
1123647,2009.0,ATP OIL & GAS CORP,ATPAQ,failed,285.908,2803.147,129.555,1199.847,168.528,-37.868,130.66,168.935,0.0,312.302,-48.961000000000006,-114.804,52.551,298.49,926.4121,2067.618,298.49,167.83,1
1123647,2010.0,ATP OIL & GAS CORP,ATPAQ,failed,313.98900000000003,3290.1020000000003,189.811,1857.784,245.313,-43.195,202.118,248.186,0.0,420.128,-337.54900000000004,-457.893,92.737,437.997,858.2263,2897.265,437.997,235.879,1
1123647,2011.0,ATP OIL & GAS CORP,ATPAQ,failed,187.143,3388.7740000000003,176.44099999999997,1976.157,320.89,145.384,466.274,510.767,0.0,534.615,-191.899,-655.1569999999999,70.628,687.2080000000001,382.4182,3106.565,687.2080000000001,220.93400000000003,1
1113247,2006.0,BEARINGPOINT INC,BGPTQ,failed,1203.986,1939.24,2823.3540000000003,671.49,75.568,-169.648,-94.08,620.649,0.0,1037.611,-213.44,-1451.342,704.409,3444.003,1586.5448,2116.541,3444.003,3538.083,1
1113247,2007.0,BEARINGPOINT INC,BGPTQ,failed,1238.84,1981.404,2925.666,970.943,63.472,-211.923,-148.451,529.896,0.0,911.892,-362.723,-1871.721,684.179,3455.562,608.8915,2450.693,3455.562,3604.013,1
1113247,2008.0,BEARINGPOINT INC,BGPTQ,failed,967.259,1654.915,2471.6620000000003,772.919,45.915,146.66899999999998,192.584,725.3789999999999,0.0,865.0110000000001,-32.072,-1897.353,534.751,3197.041,5.9643,2201.146,3197.041,3004.4570000000003,1
1120438,2005.0,THIRD WAVE TECHNOLOGIES INC,TWTI.1,alive,44.965,58.405,3.4960000000000004,0.831,3.608,-23.034,-19.426,20.41,2.248,11.969,-22.346,-158.07299999999998,3.765,23.906,122.9041,18.331,23.906,43.332,0
1120438,2006.0,THIRD WAVE TECHNOLOGIES INC,TWTI.1,alive,52.932,64.234,4.018,15.281,4.416,-20.317,-15.901,24.009,3.514,13.001,-18.887,-177.84,4.756,28.027,201.6256,33.096,28.027,43.928,0
1120438,2007.0,THIRD WAVE TECHNOLOGIES INC,TWTI.1,alive,47.61600000000001,69.001,5.468999999999999,15.865,2.978,-31.234,-28.256,25.652,5.009,9.952,-16.849,-194.307,6.351,31.121,421.9463,39.197,31.121,59.377,0
1129650,2001.0,TORCH OFFSHORE INC,TORCQ,failed,40.075,92.755,45.752,0.0,3.814,5.504,9.318,13.3,1.6,9.434,-0.551,-1.574,11.323,59.052,77.736,11.714,59.052,49.734,1
1129650,2002.0,TORCH OFFSHORE INC,TORCQ,failed,31.373,101.904,57.0,0.046,4.795,1.4280000000000002,6.223,10.99,2.036,19.355,0.395,-1.179,25.263,67.99,69.1551,22.037,67.99,61.767,1
1129650,2003.0,TORCH OFFSHORE INC,TORCQ,failed,24.081,169.90599999999998,66.57,20.057,5.486000000000001,-13.035,-7.548999999999999,-1.013,0.0,79.117,-9.226,-10.405,20.479,65.557,66.8574,99.174,65.557,73.10600000000001,1
1125057,2007.0,ENCORE ACQUISITION CO,EAC.1,alive,188.51,2784.561,275.626,1120.236,183.98,222.673,406.653,479.319,16.257,204.73,17.155,409.591,134.88,754.945,1778.7211,1713.872,754.945,348.292,0
1125057,2008.0,ENCORE ACQUISITION CO,EAC.1,alive,540.93,3633.195,308.30400000000003,1319.811,307.969,449.724,757.693,827.1139999999999,24.798,352.25199999999995,430.812,787.95,158.51,1135.418,1315.6070000000002,2149.947,1135.418,377.725,0
1125057,2009.0,ENCORE ACQUISITION CO,EAC.1,alive,197.519,3663.961,264.356,1214.097,326.041,6.107,332.148,421.06,26.674,260.373,-81.135,705.6560000000001,127.165,685.416,2622.9484,2033.128,685.416,353.26800000000003,0
1045598,2001.0,BRIAZZ INC,BRZZQ,alive,7.768,21.953000000000003,29.437,0.335,2.6860000000000004,-6.957000000000001,-4.271,2.592,0.507,3.702,-6.8020000000000005,-55.058,0.472,32.029,5.825,4.037,32.029,36.3,0
1045598,2002.0,BRIAZZ INC,BRZZQ,alive,2.133,10.705,29.811,0.2339999999999999,4.352,-13.372,-9.02,0.782,0.409,7.042000000000001,-15.129,-70.187,0.428,30.593000000000004,1.6464,7.276,30.593000000000004,39.613,0
1045598,2003.0,BRIAZZ INC,BRZZQ,alive,1.3769999999999998,6.962999999999999,26.285,5.7010000000000005,2.5610000000000004,-8.385,-5.824,0.654,0.294,5.437,-9.6,-81.582,0.211,26.939,0.659,11.138,26.939,32.763000000000005,0
109758,2007.0,ARBITRON INC,ARB,alive,68.618,180.543,146.885,7.0,12.55,60.113,72.663,191.584,0.8290000000000001,114.459,40.18,34.045,34.171,338.469,1176.8467,132.343,338.469,265.806,0
109758,2008.0,ARBITRON INC,ARB,alive,73.845,199.597,185.632,85.0,17.463,58.765,76.22800000000001,183.192,2.507,102.437,37.18,-27.7,55.812,368.824,350.7248,214.092,368.824,292.596,0
109758,2009.0,ARBITRON INC,ARB,alive,75.179,203.829,196.269,68.0,23.369,66.109,89.478,188.683,0.532,85.916,42.16,17.281,56.998000000000005,384.952,622.691,173.25400000000005,384.952,295.474,0
1116112,2005.0,U S FUEL CORP,USFF,failed,0.083,0.0969999999999999,4.007,0.0,0.005,-3.709,-3.704,-3.704,0.0,3.761,-3.88,-11.533,0.06,0.303,39.1297,3.761,0.303,4.007,1
1116112,2006.0,U S FUEL CORP,USFF,failed,0.0409999999999999,0.064,3.968,0.0,0.006,-3.751,-3.745,-3.745,0.0,5.156000000000001,-3.885,-15.418,0.0,0.223,46.1528,5.1560000000000015,0.223,3.968,1
1116112,2007.0,U S FUEL CORP,USFF,failed,0.306,0.315,4.888999999999999,0.0,0.006,-4.795,-4.789,-4.789,0.0,5.478,-5.509,-20.927,0.0,0.1,43.1344,5.4910000000000005,0.1,4.888999999999999,1
912926,2002.0,GB HOLDINGS INC,GBHDQ,alive,61.904,244.712,159.714,110.0,15.457,5.502999999999999,20.96,33.759,1.857,21.919,-7.321000000000001,-15.652,4.976,193.473,29.8,135.364,193.473,172.513,0
912926,2003.0,GB HOLDINGS INC,GBHDQ,alive,45.631,227.563,146.049,110.0,16.244,-3.617,12.627,24.209,2.222,22.199,-17.713,-33.365,5.247000000000001,170.25799999999998,31.0,135.928,170.25799999999998,157.631,0
912926,2004.0,GB HOLDINGS INC,GBHDQ,alive,27.444000000000003,216.958,63.82899999999999,66.691,14.898,2.093,16.991,107.414,2.499,66.53399999999999,-12.822,-46.187,5.223,171.243,38.5,181.732,171.243,154.252,0
1123871,2007.0,ARENA RESOURCES INC,ARD.1,alive,29.165,349.32199999999995,17.156,35.0,18.159,56.959,75.118,82.934,0.0,19.216,34.442,66.925,23.819000000000003,100.09,1429.7771,91.511,100.09,24.972,0
1123871,2008.0,ARENA RESOURCES INC,ARD.1,alive,89.53,591.685,28.353,0.0,30.099,136.85,166.949,180.506,0.0,19.79,83.617,163.556,13.982,208.859,1073.3189,109.39,208.859,41.91,0
1123871,2009.0,ARENA RESOURCES INC,ARD.1,alive,80.172,657.071,22.0,0.0,39.368,51.42,90.788,104.241,0.0,18.572,42.294,195.637,15.496,126.241,1668.4853,134.404,126.241,35.453,0
1137067,2001.0,GALYAN'S TRADING CO INC,GLYN,alive,160.595,275.74,337.95300000000003,5.932,13.749,27.405,41.154,144.575,111.815,77.054,4.632,-3.643,3.219,482.528,222.6344,88.51899999999998,482.528,441.374,0
1137067,2002.0,GALYAN'S TRADING CO INC,GLYN,alive,165.588,321.221,416.23,0.186,17.381,33.158,50.539,181.515,138.993,105.486,18.72,16.538,7.726,597.745,173.2419,113.944,597.745,547.206,0
